pair_id,origin_hospital_id,destination_hospital_id,hour,minute,dayofweek_num,is_weekend,is_morning_peak,is_evening_peak,is_night,hour_sin,hour_cos,dow_sin,dow_cos,distanceMeters,distance_km,static_duration_seconds,osm_intersection_count,osm_signal_count,osm_route_risk_score,traffic_normal_interval_count,traffic_slow_interval_count,traffic_jam_interval_count,road_mix_trunk,road_mix_primary,road_mix_secondary,road_mix_tertiary_local,intersections_per_km,signals_per_km,jam_interval_ratio,slow_or_jam_ratio,static_eta_over_distance,hospital_pair_code,traffic_band_code,duration_seconds,congestion_ratio
18,4,9,1,0,5,0,0,0,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,6282,6.282,683,61,11,40.213,7,2,0,0.039,0.335,0.251,0.375,9.710283349251831,1.7510347023241006,0.0,0.2222222222222222,108.72333651703279,28,2,1010,1.4788
18,4,9,1,30,5,0,0,0,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,6394,6.394,688,61,11,40.213,3,5,1,0.039,0.335,0.251,0.375,9.540193931811073,1.7203628401626525,0.1111111111111111,0.6666666666666666,107.60087582108227,28,2,961,1.3968
18,4,9,2,0,5,0,0,0,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,6382,6.382,676,61,11,40.213,8,1,0,0.039,0.335,0.251,0.375,9.558132246944531,1.723597618301473,0.0,0.1111111111111111,105.92290817925415,28,1,873,1.2914
18,4,9,2,30,5,0,0,0,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,6350,6.35,665,61,11,40.213,8,1,0,0.039,0.335,0.251,0.375,9.606299212598426,1.7322834645669292,0.0,0.1111111111111111,104.7244094488189,28,1,781,1.1744
18,4,9,3,0,5,0,0,0,1,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,6343,6.343,685,61,11,40.213,7,2,0,0.039,0.335,0.251,0.375,9.616900520258552,1.7341951757843292,0.0,0.2222222222222222,107.99306321929686,28,1,771,1.1255
18,4,9,3,30,5,0,0,0,1,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,6361,6.361,668,61,11,40.213,9,0,0,0.039,0.335,0.251,0.375,9.58968715610753,1.7292878478226694,0.0,0.0,105.01493475868574,28,0,639,0.9566
18,4,9,4,0,5,0,0,0,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,6381,6.381,651,61,11,40.213,9,0,0,0.039,0.335,0.251,0.375,9.55963015201379,1.7238677323303557,0.0,0.0,102.02162670427832,28,0,600,0.9217
18,4,9,4,30,5,0,0,0,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,6288,6.288,684,61,11,40.213,9,0,0,0.039,0.335,0.251,0.375,9.701017811704833,1.7493638676844783,0.0,0.0,108.77862595419847,28,0,656,0.9591
18,4,9,5,0,5,0,0,0,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,6309,6.309,659,61,11,40.213,9,0,0,0.039,0.335,0.251,0.375,9.668727215089554,1.7435409732128704,0.0,0.0,104.4539546679347,28,0,632,0.959
18,4,9,5,30,5,1,0,0,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,6341,6.341,668,61,11,40.213,9,0,0,0.039,0.335,0.251,0.375,9.619933764390474,1.7347421542343477,0.0,0.0,105.34615991168585,28,0,588,0.8802
18,4,9,6,0,5,1,0,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,6349,6.349,665,61,11,40.213,9,0,0,0.039,0.335,0.251,0.375,9.60781225389825,1.7325563080800126,0.0,0.0,104.74090407938257,28,0,585,0.8797
18,4,9,6,30,5,1,0,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,6323,6.323,660,61,11,40.213,9,0,0,0.039,0.335,0.251,0.375,9.647319310453899,1.739680531393326,0.0,0.0,104.38083188359955,28,0,581,0.8803
18,4,9,7,0,5,1,1,0,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,6411,6.411,673,61,11,40.213,9,0,0,0.039,0.335,0.251,0.375,9.514896272032445,1.7158009670878178,0.0,0.0,104.97582280455468,28,0,592,0.8796
18,4,9,7,30,5,1,1,0,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,6354,6.354,660,61,11,40.213,9,0,0,0.039,0.335,0.251,0.375,9.600251809883538,1.731192949323261,0.0,0.0,103.87157695939565,28,0,581,0.8803
18,4,9,8,0,5,1,1,0,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,6344,6.344,646,61,11,40.213,9,0,0,0.039,0.335,0.251,0.375,9.615384615384615,1.7339218158890288,0.0,0.0,101.82849936948297,28,0,568,0.8793
18,4,9,8,30,5,1,1,0,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,6309,6.309,696,61,11,40.213,9,0,0,0.039,0.335,0.251,0.375,9.668727215089554,1.7435409732128704,0.0,0.0,110.31859248692344,28,0,612,0.8793
18,4,9,9,0,5,1,1,0,0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,6356,6.356,694,61,11,40.213,9,0,0,0.039,0.335,0.251,0.375,9.59723096286973,1.7306482064191315,0.0,0.0,109.1881686595343,28,0,611,0.8804
18,4,9,9,30,5,1,1,0,0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,6323,6.323,689,61,11,40.213,9,0,0,0.039,0.335,0.251,0.375,9.647319310453899,1.739680531393326,0.0,0.0,108.96726237545468,28,0,606,0.8795
18,4,9,10,0,5,1,0,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,6341,6.341,690,61,11,40.213,9,0,0,0.039,0.335,0.251,0.375,9.619933764390474,1.7347421542343477,0.0,0.0,108.81564422015455,28,0,607,0.8797
18,4,9,10,30,5,1,0,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,6323,6.323,693,61,11,40.213,9,0,0,0.039,0.335,0.251,0.375,9.647319310453899,1.739680531393326,0.0,0.0,109.59987347777952,28,0,610,0.8802
18,4,9,11,0,5,1,0,0,0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,6425,6.425,662,61,11,40.213,9,0,0,0.039,0.335,0.251,0.375,9.494163424124514,1.7120622568093387,0.0,0.0,103.03501945525292,28,0,649,0.9804
18,4,9,11,30,5,1,0,0,0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,6385,6.385,657,61,11,40.213,7,2,0,0.039,0.335,0.251,0.375,9.553641346906813,1.7227877838684418,0.0,0.2222222222222222,102.8974158183242,28,1,730,1.1111
18,4,9,12,0,5,1,0,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,6389,6.389,686,61,11,40.213,6,3,0,0.039,0.335,0.251,0.375,9.547660040694945,1.7217091876663013,0.0,0.3333333333333333,107.37204570355298,28,1,817,1.191
18,4,9,12,30,5,1,0,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,6255,6.255,692,61,11,40.213,6,3,0,0.039,0.335,0.251,0.375,9.752198241406875,1.7585931254996003,0.0,0.3333333333333333,110.63149480415667,28,1,899,1.2991
18,4,9,13,0,5,1,0,0,0,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,6428,6.428,659,61,11,40.213,4,5,0,0.039,0.335,0.251,0.375,9.489732420659614,1.7112632233976353,0.0,0.5555555555555556,102.52022401991289,28,2,896,1.3596
18,4,9,13,30,5,1,0,0,0,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,6263,6.263,647,61,11,40.213,4,4,1,0.039,0.335,0.251,0.375,9.739741338016925,1.7563467986587897,0.1111111111111111,0.5555555555555556,103.30512533929426,28,2,921,1.4235
18,4,9,14,0,5,1,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,6416,6.416,693,61,11,40.213,5,3,1,0.039,0.335,0.251,0.375,9.507481296758105,1.7144638403990025,0.1111111111111111,0.4444444444444444,108.01122194513715,28,2,1002,1.4459
18,4,9,14,30,5,1,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,6341,6.341,692,61,11,40.213,7,2,0,0.039,0.335,0.251,0.375,9.619933764390474,1.7347421542343477,0.0,0.2222222222222222,109.13105188456079,28,2,952,1.3757
18,4,9,15,0,5,1,0,0,0,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,6358,6.358,664,61,11,40.213,8,1,0,0.039,0.335,0.251,0.375,9.594212016357346,1.7301038062283738,0.0,0.1111111111111111,104.43535703051275,28,1,843,1.2696
18,4,9,15,30,5,1,0,0,0,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,6296,6.296,678,61,11,40.213,7,2,0,0.039,0.335,0.251,0.375,9.688691232528589,1.7471410419313849,0.0,0.2222222222222222,107.68742058449808,28,1,811,1.1962
18,4,9,16,0,5,1,0,1,0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,6294,6.294,684,61,11,40.213,7,2,0,0.039,0.335,0.251,0.375,9.69176993962504,1.7476962186209088,0.0,0.2222222222222222,108.67492850333652,28,1,810,1.1842
18,4,9,16,30,5,1,0,1,0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,6272,6.272,667,61,11,40.213,9,0,0,0.039,0.335,0.251,0.375,9.72576530612245,1.753826530612245,0.0,0.0,106.34566326530611,28,0,651,0.976
18,4,9,17,0,5,1,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,6253,6.253,675,61,11,40.213,9,0,0,0.039,0.335,0.251,0.375,9.75531744762514,1.7591556053094515,0.0,0.0,107.94818487126179,28,0,712,1.0548
18,4,9,17,30,5,1,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,6253,6.253,671,61,11,40.213,9,0,0,0.039,0.335,0.251,0.375,9.75531744762514,1.7591556053094515,0.0,0.0,107.30849192387653,28,0,704,1.0492
18,4,9,18,0,5,1,0,1,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,6431,6.431,676,61,11,40.213,8,1,0,0.039,0.335,0.251,0.375,9.4853055512362,1.7104649354688228,0.0,0.1111111111111111,105.11584512517493,28,1,798,1.1805
18,4,9,18,30,5,1,0,1,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,6374,6.374,667,61,11,40.213,9,0,0,0.039,0.335,0.251,0.375,9.570128647631002,1.7257609036711643,0.0,0.0,104.64386570442423,28,0,703,1.054
18,4,9,19,0,5,1,0,1,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,6370,6.37,687,61,11,40.213,7,2,0,0.039,0.335,0.251,0.375,9.576138147566718,1.7268445839874411,0.0,0.2222222222222222,107.84929356357928,28,1,745,1.0844
18,4,9,19,30,5,1,0,1,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,6358,6.358,684,61,11,40.213,9,0,0,0.039,0.335,0.251,0.375,9.594212016357346,1.7301038062283738,0.0,0.0,107.58100031456433,28,0,688,1.0058
18,4,9,20,0,5,1,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,6303,6.303,658,61,11,40.213,6,3,0,0.039,0.335,0.251,0.375,9.67793114389973,1.7452006980802792,0.0,0.3333333333333333,104.39473266698398,28,1,744,1.1307
18,4,9,20,30,5,1,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,6261,6.261,659,61,11,40.213,7,2,0,0.039,0.335,0.251,0.375,9.74285257946015,1.756907842197732,0.0,0.2222222222222222,105.25475163711867,28,1,805,1.2215
18,4,9,21,0,5,1,0,0,0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,6381,6.381,652,61,11,40.213,6,3,0,0.039,0.335,0.251,0.375,9.55963015201379,1.7238677323303557,0.0,0.3333333333333333,102.17834195267199,28,1,819,1.2561
18,4,9,21,30,5,1,0,0,0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,6423,6.423,671,61,11,40.213,4,4,1,0.039,0.335,0.251,0.375,9.497119725984742,1.712595360423478,0.1111111111111111,0.5555555555555556,104.46831698583216,28,2,913,1.3607
18,4,9,22,0,5,1,0,0,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,6260,6.26,676,61,11,40.213,4,5,0,0.039,0.335,0.251,0.375,9.744408945686901,1.7571884984025559,0.0,0.5555555555555556,107.98722044728434,28,2,931,1.3772
18,4,9,22,30,5,1,0,0,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,6429,6.429,670,61,11,40.213,4,4,1,0.039,0.335,0.251,0.375,9.488256338466323,1.7109970446414682,0.1111111111111111,0.5555555555555556,104.21527453725307,28,2,1024,1.5284
18,4,9,23,0,5,1,0,0,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,6387,6.387,683,61,11,40.213,7,2,0,0.039,0.335,0.251,0.375,9.550649757319556,1.7222483168936904,0.0,0.2222222222222222,106.93596367621733,28,2,1002,1.4671
18,4,9,23,30,5,1,0,0,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,6388,6.388,678,61,11,40.213,7,2,0,0.039,0.335,0.251,0.375,9.54915466499687,1.7219787100814026,0.0,0.2222222222222222,106.13650594865372,28,2,1087,1.6032
18,4,9,0,0,6,1,0,0,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,6258,6.258,664,61,11,40.213,5,3,1,0.039,0.335,0.251,0.375,9.747523170341962,1.7577500798977308,0.1111111111111111,0.4444444444444444,106.10418664109939,28,2,957,1.4413
18,4,9,0,30,6,1,0,0,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,6263,6.263,684,61,11,40.213,5,4,0,0.039,0.335,0.251,0.375,9.739741338016925,1.7563467986587897,0.0,0.4444444444444444,109.21283729841929,28,2,927,1.3553
18,4,9,1,0,6,1,0,0,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,6253,6.253,658,61,11,40.213,6,3,0,0.039,0.335,0.251,0.375,9.75531744762514,1.7591556053094515,0.0,0.3333333333333333,105.22948984487446,28,1,825,1.2538
18,4,9,1,30,6,1,0,0,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,6285,6.285,652,61,11,40.213,8,1,0,0.039,0.335,0.251,0.375,9.705648369132856,1.7501988862370723,0.0,0.1111111111111111,103.73906125696102,28,1,722,1.1074
18,4,9,2,0,6,1,0,0,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,6401,6.401,698,61,11,40.213,7,2,0,0.039,0.335,0.251,0.375,9.52976097484768,1.7184814872676144,0.0,0.2222222222222222,109.04546164661772,28,1,802,1.149
18,4,9,2,30,6,1,0,0,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,6397,6.397,676,61,11,40.213,9,0,0,0.039,0.335,0.251,0.375,9.535719868688448,1.719556041894638,0.0,0.0,105.67453493825231,28,0,663,0.9808
18,4,9,3,0,6,1,0,0,1,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,6341,6.341,688,61,11,40.213,9,0,0,0.039,0.335,0.251,0.375,9.619933764390474,1.7347421542343477,0.0,0.0,108.5002365557483,28,0,644,0.936
18,4,9,3,30,6,1,0,0,1,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,6258,6.258,687,61,11,40.213,9,0,0,0.039,0.335,0.251,0.375,9.747523170341962,1.7577500798977308,0.0,0.0,109.77948226270374,28,0,605,0.8806
18,4,9,4,0,6,1,0,0,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,6291,6.291,675,61,11,40.213,9,0,0,0.039,0.335,0.251,0.375,9.696391670640597,1.7485296455253536,0.0,0.0,107.29613733905579,28,0,594,0.88
18,4,9,4,30,6,1,0,0,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,6353,6.353,679,61,11,40.213,9,0,0,0.039,0.335,0.251,0.375,9.601762946639383,1.7314654493939872,0.0,0.0,106.87864001259248,28,0,598,0.8807
18,4,9,5,0,6,1,0,0,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,6423,6.423,659,61,11,40.213,9,0,0,0.039,0.335,0.251,0.375,9.497119725984742,1.712595360423478,0.0,0.0,102.60003113809746,28,0,580,0.8801
19,6,1,5,30,6,1,0,0,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,2722,2.722,387,27,5,17.812,4,0,0,0.02,0.317,0.366,0.297,9.919177075679647,1.836884643644379,0.0,0.0,142.17487141807496,23,0,341,0.8811
19,6,1,6,0,6,1,0,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,2697,2.697,382,27,5,17.812,4,0,0,0.02,0.317,0.366,0.297,10.011123470522802,1.853911753800519,0.0,0.0,141.63885799035967,23,0,336,0.8796
19,6,1,6,30,6,1,0,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,2739,2.739,367,27,5,17.812,4,0,0,0.02,0.317,0.366,0.297,9.857612267250822,1.8254837531945967,0.0,0.0,133.9905074844834,23,0,323,0.8801
19,6,1,7,0,6,1,1,0,0,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,2689,2.689,366,27,5,17.812,4,0,0,0.02,0.317,0.366,0.297,10.04090740052064,1.859427296392711,0.0,0.0,136.11007809594645,23,0,322,0.8798
19,6,1,7,30,6,1,1,0,0,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,2732,2.732,365,27,5,17.812,4,0,0,0.02,0.317,0.366,0.297,9.882869692532942,1.830161054172767,0.0,0.0,133.601756954612,23,0,321,0.8795
19,6,1,8,0,6,1,1,0,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,2757,2.757,376,27,5,17.812,4,0,0,0.02,0.317,0.366,0.297,9.793253536452665,1.8135654697134567,0.0,0.0,136.38012332245194,23,0,331,0.8803
19,6,1,8,30,6,1,1,0,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,2747,2.747,363,27,5,17.812,4,0,0,0.02,0.317,0.366,0.297,9.828904259191846,1.8201674554058975,0.0,0.0,132.14415726246816,23,0,319,0.8788
19,6,1,9,0,6,1,1,0,0,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,2710,2.71,384,27,5,17.812,4,0,0,0.02,0.317,0.366,0.297,9.963099630996311,1.845018450184502,0.0,0.0,141.69741697416976,23,0,338,0.8802
19,6,1,9,30,6,1,1,0,0,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,2716,2.716,367,27,5,17.812,4,0,0,0.02,0.317,0.366,0.297,9.941089837997053,1.840942562592047,0.0,0.0,135.12518409425624,23,0,323,0.8801
19,6,1,10,0,6,1,0,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2725,2.725,391,27,5,17.812,4,0,0,0.02,0.317,0.366,0.297,9.908256880733944,1.8348623853211008,0.0,0.0,143.4862385321101,23,0,344,0.8798
19,6,1,10,30,6,1,0,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2763,2.763,367,27,5,17.812,4,0,0,0.02,0.317,0.366,0.297,9.77198697068404,1.8096272167933407,0.0,0.0,132.8266377126312,23,0,323,0.8801
19,6,1,11,0,6,1,0,0,0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,2731,2.731,364,27,5,17.812,4,0,0,0.02,0.317,0.366,0.297,9.886488465763456,1.8308311973636031,0.0,0.0,133.2845111680703,23,0,320,0.8791
19,6,1,11,30,6,1,0,0,0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,2707,2.707,371,27,5,17.812,4,0,0,0.02,0.317,0.366,0.297,9.974141115626155,1.8470631695603992,0.0,0.0,137.0520871813816,23,0,397,1.0701
19,6,1,12,0,6,1,0,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,2745,2.745,370,27,5,17.812,3,1,0,0.02,0.317,0.366,0.297,9.836065573770492,1.8214936247723132,0.0,0.25,134.79052823315118,23,1,436,1.1784
19,6,1,12,30,6,1,0,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,2690,2.69,366,27,5,17.812,3,1,0,0.02,0.317,0.366,0.297,10.037174721189592,1.858736059479554,0.0,0.25,136.05947955390334,23,1,464,1.2678
19,6,1,13,0,6,1,0,0,0,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,2761,2.761,371,27,5,17.812,1,3,1,0.02,0.317,0.366,0.297,9.779065555957986,1.8109380659181455,0.2,0.8,134.3716044911264,23,2,500,1.3477
19,6,1,13,30,6,1,0,0,0,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,2722,2.722,379,27,5,17.812,1,2,1,0.02,0.317,0.366,0.297,9.919177075679647,1.836884643644379,0.25,0.75,139.23585598824394,23,2,510,1.3456
19,6,1,14,0,6,1,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,2722,2.722,382,27,5,17.812,2,2,0,0.02,0.317,0.366,0.297,9.919177075679647,1.836884643644379,0.0,0.5,140.33798677443056,23,2,530,1.3874
19,6,1,14,30,6,1,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,2757,2.757,365,27,5,17.812,2,2,0,0.02,0.317,0.366,0.297,9.793253536452665,1.8135654697134567,0.0,0.5,132.39027928908234,23,1,481,1.3178
19,6,1,15,0,6,1,0,0,0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,2701,2.701,376,27,5,17.812,1,3,1,0.02,0.317,0.366,0.297,9.996297667530545,1.8511662347278786,0.2,0.8,139.20770085153646,23,2,501,1.3324
19,6,1,15,30,6,1,0,0,0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,2699,2.699,380,27,5,17.812,3,1,0,0.02,0.317,0.366,0.297,10.003705075954057,1.8525379770285293,0.0,0.25,140.79288625416822,23,1,486,1.2789
19,6,1,16,0,6,1,0,1,0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,2702,2.702,367,27,5,17.812,4,0,0,0.02,0.317,0.366,0.297,9.99259807549963,1.8504811250925242,0.0,0.0,135.82531458179128,23,0,394,1.0736
19,6,1,16,30,6,1,0,1,0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,2692,2.692,384,27,5,17.812,4,0,0,0.02,0.317,0.366,0.297,10.029717682020802,1.8573551263001484,0.0,0.0,142.64487369985142,23,0,413,1.0755
19,6,1,17,0,6,1,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,2746,2.746,379,27,5,17.812,1,3,0,0.02,0.317,0.366,0.297,9.832483612527312,1.820830298616169,0.0,0.75,138.0189366351056,23,1,415,1.095
19,6,1,17,30,6,1,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,2747,2.747,379,27,5,17.812,4,0,0,0.02,0.317,0.366,0.297,9.828904259191846,1.8201674554058975,0.0,0.0,137.968693119767,23,0,387,1.0211
19,6,1,18,0,6,1,0,1,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,2706,2.706,372,27,5,17.812,4,0,0,0.02,0.317,0.366,0.297,9.977827050997783,1.8477457501847745,0.0,0.0,137.47228381374723,23,0,374,1.0054
19,6,1,18,30,6,1,0,1,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,2749,2.749,382,27,5,17.812,4,0,0,0.02,0.317,0.366,0.297,9.82175336485995,1.8188432157148053,0.0,0.0,138.95962168061112,23,0,373,0.9764
19,6,1,19,0,6,1,0,1,0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,2717,2.717,369,27,5,17.812,4,0,0,0.02,0.317,0.366,0.297,9.937430990062568,1.840264998159735,0.0,0.0,135.81155686418845,23,0,367,0.9946
19,6,1,19,30,6,1,0,1,0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,2759,2.759,382,27,5,17.812,4,0,0,0.02,0.317,0.366,0.297,9.786154403769482,1.8122508155128672,0.0,0.0,138.45596230518305,23,0,399,1.0445
19,6,1,20,0,6,1,0,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,2696,2.696,381,27,5,17.812,3,1,0,0.02,0.317,0.366,0.297,10.014836795252226,1.8545994065281899,0.0,0.25,141.32047477744806,23,1,425,1.1155
19,6,1,20,30,6,1,0,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,2761,2.761,385,27,5,17.812,2,2,0,0.02,0.317,0.366,0.297,9.779065555957986,1.8109380659181455,0.0,0.5,139.4422310756972,23,1,428,1.1117
19,6,1,21,0,6,1,0,0,0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,2751,2.751,377,27,5,17.812,3,1,0,0.02,0.317,0.366,0.297,9.814612868047982,1.8175209014903673,0.0,0.25,137.04107597237368,23,1,436,1.1565
19,6,1,21,30,6,1,0,0,0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,2761,2.761,363,27,5,17.812,1,3,0,0.02,0.317,0.366,0.297,9.779065555957986,1.8109380659181455,0.0,0.75,131.47410358565736,23,1,463,1.2755
19,6,1,22,0,6,1,0,0,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,2709,2.709,377,27,5,17.812,1,5,0,0.02,0.317,0.366,0.297,9.966777408637874,1.8456995201181248,0.0,0.8333333333333334,139.1657438169066,23,2,555,1.4721
19,6,1,22,30,6,1,0,0,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,2715,2.715,386,27,5,17.812,1,2,1,0.02,0.317,0.366,0.297,9.94475138121547,1.841620626151013,0.25,0.75,142.1731123388582,23,2,577,1.4948
19,6,1,23,0,6,1,0,0,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,2743,2.743,380,27,5,17.812,1,2,1,0.02,0.317,0.366,0.297,9.843237331388991,1.8228217280349983,0.25,0.75,138.53445133065986,23,2,555,1.4605
19,6,1,23,30,6,1,0,0,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,2687,2.687,371,27,5,17.812,1,4,1,0.02,0.317,0.366,0.297,10.048381094157053,1.8608113137327875,0.16666666666666666,0.8333333333333334,138.07219947897283,23,2,578,1.558
19,6,1,0,0,0,1,0,0,1,0.0,1.0,0.0,1.0,2698,2.698,372,27,5,17.812,1,3,1,0.02,0.317,0.366,0.297,10.007412898443292,1.8532246108228319,0.2,0.8,137.87991104521868,23,2,525,1.4113
19,6,1,0,30,0,1,0,0,1,0.0,1.0,0.0,1.0,2687,2.687,384,27,5,17.812,1,3,1,0.02,0.317,0.366,0.297,10.048381094157053,1.8608113137327875,0.2,0.8,142.91030889467808,23,2,521,1.3568
